Código EAN,Produto,Categoria 1,Categoria 2
7896253401366,"BISC RECH RANCHEIRO 90g BAUNILHA","BISCOITOS E BOLACHAS","BISCOITOS"
7896253401397,"BISC RECH RANCHEIRO 90g CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
7896253401809,"BISC RECH RANCHEIRO 90g CHOCOLATE C/ COCO","BISCOITOS E BOLACHAS","BISCOITOS"
7898185761068,"BISC RECH SKIN 110g BEM CASADO","BISCOITOS E BOLACHAS","BISCOITOS"
7898185760979,"BISC RECH SKIN 110g CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
7898185761228,"BISC RECH SKIN 110g CHOCOLATE C/ MORANGO","BISCOITOS E BOLACHAS","BISCOITOS"
7898185761006,"BISC RECH SKIN 110g MORANGO","BISCOITOS E BOLACHAS","BISCOITOS"
7898185761235,"BISC RECH SKIN 110g SKINEGRO","BISCOITOS E BOLACHAS","BISCOITOS"
7891152801033,"BISC RICH ESCURETO CHOC/BAUNILHA 30X80G","BISCOITOS E BOLACHAS","BISCOITOS"
17891152801030,"BISC RICH ESCURETO CHOC/BAUNILHA 30X80G","BISCOITOS E BOLACHAS","BISCOITOS"
7891152800197,"BISC RICH ESCURETO COOKIE 12X40G DISPLAY.","BISCOITOS E BOLACHAS","COOKIE"
7891152800203,"BISC RICH ESCURETO COOKIE 12X40G DISPLAY.","BISCOITOS E BOLACHAS","COOKIE"
7891152801279,"BISC RICH ESCURETO COOKIE 80G","BISCOITOS E BOLACHAS","COOKIE"
17891152801276,"BISC RICH ESCURETO COOKIE 80G","BISCOITOS E BOLACHAS","COOKIE"
7891152341751,"BISC RICH LEITE COB ANIMADOS ZOO COBERTO 40G","BISCOITOS E BOLACHAS","BISCOITOS"
7891152801576,"BISC RICHESTER MARIA 350G SUPERIORE","BISCOITOS E BOLACHAS","BOLACHAS"
27891152801570,"BISC RICHESTER MARIA 350G SUPERIORE","BISCOITOS E BOLACHAS","BOLACHAS"
7891000369203,"BISC SNACK MUCILON 35G LARANJA E BANANA","BOMBONIERE","CHILITO BATATA CHIPS PIPOCA"
7891000369159,"BISC SNACK MUCILON 35G MORANGO","BOMBONIERE","CHILITO BATATA CHIPS PIPOCA"
7891000383063,"BISC SNACK MUCILON 35G PIPOQUINHA MILHO","BOMBONIERE","CHILITO BATATA CHIPS PIPOCA"
7891000320242,"BISC SNACK MUCILON 35G TRAD","BOMBONIERE","CHILITO BATATA CHIPS PIPOCA"
7896003703108,"BISC SNACK RECHEADO PITSTOP 105g SALSA E CEBOLA","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896003739657,"BISC SNACK RECHEADO PITSTOP 98g CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
7898948243183,"BISC TARECO 250G PACIENCIA","BISCOITOS E BOLACHAS","BOLACHAS"
7896003737448,"BISC TEENS SNACK 30G BAUNY (8X30G)","BISCOITOS E BOLACHAS","BISCOITO DOCE SNACK(TEENS)"
7896003737455,"BISC TEENS SNACK 30G BAUNY (8X30G)","BISCOITOS E BOLACHAS","BISCOITO DOCE SNACK(TEENS)"
17896003737445,"BISC TEENS SNACK 30G BAUNY (8X30G)","BISCOITOS E BOLACHAS","BISCOITO DOCE SNACK(TEENS)"
7896003711912,"BISC TEENS SNACK 30G CHOC B.(8X30G)","BISCOITOS E BOLACHAS","BISCOITO DOCE SNACK(TEENS)"
7896003737431,"BISC TEENS SNACK 30G CHOC B.(8X30G)","BISCOITOS E BOLACHAS","BISCOITO DOCE SNACK(TEENS)"
17896003737438,"BISC TEENS SNACK 30G CHOC B.(8X30G)","BISCOITOS E BOLACHAS","BISCOITO DOCE SNACK(TEENS)"
7896003711905,"BISC TEENS SNACK 30G CHOCOLATE (8X30G)","BISCOITOS E BOLACHAS","BISCOITO DOCE SNACK(TEENS)"
7896003737424,"BISC TEENS SNACK 30G CHOCOLATE (8X30G)","BISCOITOS E BOLACHAS","BISCOITO DOCE SNACK(TEENS)"
17896003737421,"BISC TEENS SNACK 30G CHOCOLATE (8X30G)","BISCOITOS E BOLACHAS","BISCOITO DOCE SNACK(TEENS)"
7622210592750,"BISC TRAKINAS CHOCOLATE 126G","BISCOITOS E BOLACHAS","BISCOITOS"
7896306612831,"BISC TRENTO WAFER 32G AVELAS (16X32G)","BISCOITOS E BOLACHAS","BISCOITOS"
7896306612862,"BISC TRENTO WAFER 32G AVELAS (16X32G)","BISCOITOS E BOLACHAS","BISCOITOS"
7891962071176,"BISC WAFER BAUDUCCO MAXI 104G CHOC & CREAM","BISCOITOS E BOLACHAS","BISCOITOS"
618341787506,"BISC WAFER DAMEZZA 70G   ABACAXI","BISCOITOS E BOLACHAS","BISCOITOS"
618341787469,"BISC WAFER DAMEZZA 70G   CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
618341787490,"BISC WAFER DAMEZZA 70G   LIMAO","BISCOITOS E BOLACHAS","BISCOITOS"
618341787476,"BISC WAFER DAMEZZA 70G   MORANGO","BISCOITOS E BOLACHAS","BISCOITOS"
7898079560371,"BISCOITO AMANTEIGADO ERIKA 100G","BISCOITOS E BOLACHAS","BISCOITOS"
961,"BISCOITO AMANTEIGADO QUEIROZ   kg","PADARIA",""
7896058256406,"BISCOITO ARCOR TRIUNFO SALPET 100G","BISCOITOS E BOLACHAS","BISCOITOS"
7891962007359,"BISCOITO BARRINHA BAUDUCCO 25g CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
7891962003962,"BISCOITO BARRINHA BAUDUCCO 25g GOIABA","BISCOITOS E BOLACHAS","BISCOITOS"
7891962077802,"BISCOITO BAUDUCCO PCH 80G CHOCO BROWNIE (NETFLIX)","BISCOITOS E BOLACHAS","BISCOITOS"
7891962051062,"BISCOITO CEREALE BAUDUCCO 147g LARANJA E DAMASCO","BISCOITOS E BOLACHAS","ACERTAR1"
7622210700377,"BISCOITO CLUB SOCIAL 80/106/141/144G 5 CEREAIS","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7622210568847,"BISCOITO CLUB SOCIAL 80/106/141/144G BACON PROV","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7622210568816,"BISCOITO CLUB SOCIAL 80/106/141/144G CEB/SOUR CREAM","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7622210700254,"BISCOITO CLUB SOCIAL 80/106/141/144G INT CEBOLINHA","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7622300992293,"BISCOITO CLUB SOCIAL 80/106/141/144G INTEGRAL","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7622300990701,"BISCOITO CLUB SOCIAL 80/106/141/144G ORIGINAL","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7622210641151,"BISCOITO CLUB SOCIAL 80/106/141/144G PIZZA","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7622210641632,"BISCOITO CLUB SOCIAL 80/106/141/144G PRESUNTO","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7622210644534,"BISCOITO CLUB SOCIAL 80/106/141/144G QUEIJO","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7622210661609,"BISCOITO CLUB SOCIAL 80/106/141/144G RECH QUEIJO TOMATE","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7622210661661,"BISCOITO CLUB SOCIAL 80/106/141/144G RECH REQUEIJAO","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7891962054476,"BISCOITO COOKIE BAUDUCCO  60g C/ HERSHEYS CHOCOLATE","BISCOITOS E BOLACHAS","COOKIE"
7891962054810,"BISCOITO COOKIE BAUDUCCO  60g C/ HERSHEYS ORIGINAL","BISCOITOS E BOLACHAS","COOKIE"
7891000247624,"BISCOITO COOKIE NEGRESCO 60g GOTAS BAUNILHA","BISCOITOS E BOLACHAS","COOKIE"
7891000247648,"BISCOITO COOKIE NESTLE 60g","BISCOITOS E BOLACHAS","COOKIE"
7896256065817,"BISCOITO DE ARROZ KODILAR 80g","BISCOITOS E BOLACHAS","ACERTAR1"
7891152802399,"BISCOITO FORTALEZA DOCE 270G  CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
7891152802382,"BISCOITO FORTALEZA DOCE 270G  LEITE","BISCOITOS E BOLACHAS","BISCOITOS"
7891962032450,"BISCOITO MAIZENA BAUDUCCO 170g","BISCOITOS E BOLACHAS","BISCOITOS"
7897624111204,"BISCOITO MAIZENA COELHO PCT 300g","BISCOITOS E BOLACHAS","ROSQUINHA"
7897624111112,"BISCOITO MAIZENA COELHO PCT 350g","BISCOITOS E BOLACHAS","BISCOITOS"
7896264671055,"BISCOITO MAIZENA ESTRELA 307g","BISCOITOS E BOLACHAS","BISCOITOS"
17896264671052,"BISCOITO MAIZENA ESTRELA 307g","BISCOITOS E BOLACHAS","BISCOITOS"
7891152801477,"BISCOITO MAIZENA FORTALEZA 350g CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
27891152801471,"BISCOITO MAIZENA FORTALEZA 350g CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
7891152801484,"BISCOITO MAIZENA FORTALEZA 350g LEITE","BISCOITOS E BOLACHAS","BISCOITOS"
27891152801488,"BISCOITO MAIZENA FORTALEZA 350g LEITE","BISCOITOS E BOLACHAS","BISCOITOS"
7891152321173,"BISCOITO MAIZENA FORTALEZA 350g TRADICIONAL","BISCOITOS E BOLACHAS","BISCOITOS"
7891152801507,"BISCOITO MAIZENA FORTALEZA 350g TRADICIONAL","BISCOITOS E BOLACHAS","BISCOITOS"
7896003738537,"BISCOITO MAIZENA INTEGRAL MARILAN 350g","BISCOITOS E BOLACHAS","BISCOITOS"
7896003738520,"BISCOITO MAIZENA MARILAN 350g","BISCOITOS E BOLACHAS","BISCOITOS"
7896253401892,"BISCOITO MAIZENA RANCHEIRO 350g","BISCOITOS E BOLACHAS","BISCOITOS"
7891152801491,"BISCOITO MAIZENA RICHESTER 350g SUPERIORE","BISCOITOS E BOLACHAS","BISCOITOS"
27891152801495,"BISCOITO MAIZENA RICHESTER 350g SUPERIORE","BISCOITOS E BOLACHAS","BISCOITOS"
7896003706093,"BISCOITO MINI MAIZENA MARILAN 30g","BISCOITOS E BOLACHAS","BISCOITOS"
7896003706772,"BISCOITO MINI MAIZENA MARILAN 30g","BISCOITOS E BOLACHAS","BISCOITOS"
17896003706779,"BISCOITO MINI MAIZENA MARILAN 30g","BISCOITOS E BOLACHAS","BISCOITOS"
7896003705164,"BISCOITO MINI MAIZENA MARILAN 350g","BISCOITOS E BOLACHAS","BISCOITOS"
7898246080367,"BISCOITO MINI MAIZENA RAINHA 300g","BISCOITOS E BOLACHAS","BISCOITOS"
7897624110931,"BISCOITO POPULAR COELHO  350g DELICINHA LEITE","BISCOITOS E BOLACHAS","BISCOITOS"
7897624110344,"BISCOITO POPULAR COELHO  350g DELICINHA SALGADA","BISCOITOS E BOLACHAS","BISCOITOS"
7897624110245,"BISCOITO POPULAR COELHO  350g SORTIDO","BISCOITOS E BOLACHAS","BISCOITOS"
7897624110436,"BISCOITO POPULAR COQUINHO COELHO 350g","BISCOITOS E BOLACHAS","BISCOITOS"
7891962050089,"BISCOITO RECHEADINHO BAUDUCCO  104g BRIGADEIRO","BISCOITOS E BOLACHAS","BISCOITOS"
7891962050072,"BISCOITO RECHEADINHO BAUDUCCO  104g CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
7891962050065,"BISCOITO RECHEADINHO BAUDUCCO 112g GOIABA","BISCOITOS E BOLACHAS","BISCOITOS"
7891962007366,"BISCOITO RECHEADINHO BAUDUCCO 25g CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
7891962003894,"BISCOITO RECHEADINHO BAUDUCCO 30g GOIABINHA","BISCOITOS E BOLACHAS","BISCOITOS"
7896058200485,"BISCOITO RECHEADO ARCOR 130g CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
7896058200492,"BISCOITO RECHEADO ARCOR 130g MORANGO","BISCOITOS E BOLACHAS","BISCOITOS"
7891152801712,"BISCOITO ROSQUINHA FORTALEZA 300g CHOCOLATE","BISCOITOS E BOLACHAS","ROSQUINHA"
17891152801719,"BISCOITO ROSQUINHA FORTALEZA 300g CHOCOLATE","BISCOITOS E BOLACHAS","ROSQUINHA"
7891152801729,"BISCOITO ROSQUINHA FORTALEZA 300g COCO","BISCOITOS E BOLACHAS","ROSQUINHA"
17891152801726,"BISCOITO ROSQUINHA FORTALEZA 300g COCO","BISCOITOS E BOLACHAS","ROSQUINHA"
7891152801705,"BISCOITO ROSQUINHA FORTALEZA 300g LEITE","BISCOITOS E BOLACHAS","ROSQUINHA"
17891152801702,"BISCOITO ROSQUINHA FORTALEZA 300g LEITE","BISCOITOS E BOLACHAS","ROSQUINHA"
7896003738490,"BISCOITO ROSQUINHA MARILAN 300g CHOCOLATE","BISCOITOS E BOLACHAS","ROSQUINHA"
7896003738483,"BISCOITO ROSQUINHA MARILAN 300g COCO","BISCOITOS E BOLACHAS","ROSQUINHA"
7896003738971,"BISCOITO ROSQUINHA MARILAN 300g INTEGRAL","BISCOITOS E BOLACHAS","ROSQUINHA"
7896003738421,"BISCOITO ROSQUINHA MARILAN 300g MARILAN","BISCOITOS E BOLACHAS","ROSQUINHA"
7896003739404,"BISCOITO SNACK PITSTOP  137g ORIGINAL","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896003739428,"BISCOITO SNACK PITSTOP  137g PAO NA CHAPA","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896003739435,"BISCOITO SNACK PITSTOP  137g PIZZA","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896003739442,"BISCOITO SNACK PITSTOP  137g PRESUNTO","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896003739459,"BISCOITO SNACK PITSTOP  137g QUEIJO","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896003706536,"BISCOITO SNACK PITSTOP  162g ORIGINAL","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896003706598,"BISCOITO SNACK PITSTOP  162g PAO NA CHAPA","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896003702880,"BISCOITO SNACK PITSTOP  162g PIZZA","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896003702866,"BISCOITO SNACK PITSTOP  162g PRESUNTO","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896003706581,"BISCOITO SNACK PITSTOP  162g QUEIJO","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896003739619,"BISCOITO SNACK PITSTOP  60g CALABRESA ACEBOLADA","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896003739596,"BISCOITO SNACK PITSTOP  60g CEBOLA E SALSA","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896003739602,"BISCOITO SNACK PITSTOP  60g PASTEL DE CARNE","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896005217504,"BISCOITO SNACK SOL HIT 80g CEBOLA E SALSA","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896005217498,"BISCOITO SNACK SOL HIT 80g CHURRASCO","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896005217474,"BISCOITO SNACK SOL HIT 80g ORIGINAL","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896005217467,"BISCOITO SNACK SOL HIT 80g PRESUNTO","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
17896005217464,"BISCOITO SNACK SOL HIT 80g PRESUNTO","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896005217450,"BISCOITO SNACK SOL HIT 80g QUEIJO","BISCOITOS E BOLACHAS","BISCOITO SALGADO SNACK(CLUB SOCIAL)"
7896079846228,"BISCOITO TUB-IN 48G AVELA","BISCOITOS E BOLACHAS","BISCOITO DOCE SNACK(TEENS)"
7896079846525,"BISCOITO TUB-IN 48G CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITO DOCE SNACK(TEENS)"
7896079846730,"BISCOITO TUB-IN 48G MORANGO","BISCOITOS E BOLACHAS","BISCOITO DOCE SNACK(TEENS)"
7896079846747,"BISCOITO TUB-IN 48G NAPOLITANO","BISCOITOS E BOLACHAS","BISCOITO DOCE SNACK(TEENS)"
7896079846471,"BISCOITO TUB-IN 48G RECH BRIGADEIRO","BISCOITOS E BOLACHAS","BISCOITO DOCE SNACK(TEENS)"
7896079846129,"BISCOITO TUB-IN 48G TRUFAS","BISCOITOS E BOLACHAS","BISCOITO DOCE SNACK(TEENS)"
7891152801286,"BISCOITO WAFER AMORI MAX 87g CHOCOLATE AO LEITE","BISCOITOS E BOLACHAS","BISCOITOS"
17891152801283,"BISCOITO WAFER AMORI MAX 87g CHOCOLATE AO LEITE","BISCOITOS E BOLACHAS","BISCOITOS"
7891152800753,"BISCOITO WAFER AMORI MAX 87g CHOCOLATE TP BROWNIE","BISCOITOS E BOLACHAS","BISCOITOS"
17891152800750,"BISCOITO WAFER AMORI MAX 87g CHOCOLATE TP BROWNIE","BISCOITOS E BOLACHAS","BISCOITOS"
7891152800746,"BISCOITO WAFER AMORI MAX 87g MEIO AMARGO","BISCOITOS E BOLACHAS","BISCOITOS"
17891152800743,"BISCOITO WAFER AMORI MAX 87g MEIO AMARGO","BISCOITOS E BOLACHAS","BISCOITOS"
7891962071756,"BISCOITO WAFER BAUDUCCO  70g BRIGADEIRO","BISCOITOS E BOLACHAS","BISCOITOS"
7891962071732,"BISCOITO WAFER BAUDUCCO  70g CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
7891962071763,"BISCOITO WAFER BAUDUCCO  70g LIMAO","BISCOITOS E BOLACHAS","BISCOITOS"
7891962071749,"BISCOITO WAFER BAUDUCCO  70g MORANGO","BISCOITOS E BOLACHAS","BISCOITOS"
7891330018215,"BISCOITO WAFER COBERTO STICKS BIBS 32G AO LEITE","BOMBONIERE","SNACKS"
7891330018222,"BISCOITO WAFER COBERTO STICKS BIBS 32G DARK","BOMBONIERE","SNACKS"
7891330018246,"BISCOITO WAFER COBERTO STICKS STIKADINHO 32G MOR","BOMBONIERE","SNACKS"
7897624111273,"BISCOITO WAFER COELHITO  42g ABACAXI","BISCOITOS E BOLACHAS","BISCOITOS"
7897624111174,"BISCOITO WAFER COELHITO  42g CHOCOLATE MEIO AMARGO","BISCOITOS E BOLACHAS","BISCOITOS"
7897624111181,"BISCOITO WAFER COELHITO  42g ECLIPSE","BISCOITOS E BOLACHAS","BISCOITOS"
7897624111266,"BISCOITO WAFER COELHITO  42g LIMAO","BISCOITOS E BOLACHAS","BISCOITOS"
7897624111167,"BISCOITO WAFER COELHITO  42g MORANGO","BISCOITOS E BOLACHAS","BISCOITOS"
7897624110979,"BISCOITO WAFER COELHITO 85g ABACAXI","BISCOITOS E BOLACHAS","BISCOITOS"
7897624111068,"BISCOITO WAFER COELHITO 85g CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
7897624111242,"BISCOITO WAFER COELHITO 85g ECLIPSE","BISCOITOS E BOLACHAS","BISCOITOS"
7897624110832,"BISCOITO WAFER COELHITO 85g LIMAO","BISCOITOS E BOLACHAS","BISCOITOS"
7897624110818,"BISCOITO WAFER COELHITO 85g MORANGO","BISCOITOS E BOLACHAS","BISCOITOS"
618341787483,"BISCOITO WAFER CORACAO NE 50G  CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
618341787513,"BISCOITO WAFER CORACAO NE 50G  MORANGO","BISCOITOS E BOLACHAS","BISCOITOS"
7891000372586,"BISCOITO WAFER NESTLE  110g BONO CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
7891000372548,"BISCOITO WAFER NESTLE  110g GALAK","BISCOITOS E BOLACHAS","BISCOITOS"
7891000077962,"BISCOITO WAFER NESTLE  110g NEGRESCO","BISCOITOS E BOLACHAS","BISCOITOS"
7891000364253,"BISCOITO WAFER NESTLE  110g NESCAU","BISCOITOS E BOLACHAS","BISCOITOS"
7891000077924,"BISCOITO WAFER NESTLE  110g PRESTIGIO","BISCOITOS E BOLACHAS","BISCOITOS"
7896253401571,"BISCOITO WAFER RANCHEIRO  78g BAUNILHA","BISCOITOS E BOLACHAS","BISCOITOS"
7896253401564,"BISCOITO WAFER RANCHEIRO  78g CHOCOLATE","BISCOITOS E BOLACHAS","BISCOITOS"
7896253401540,"BISCOITO WAFER RANCHEIRO  78g LIMAO","BISCOITOS E BOLACHAS","BISCOITOS"
7896253401557,"BISCOITO WAFER RANCHEIRO  78g MORANGO","BISCOITOS E BOLACHAS","BISCOITOS"
7898079560098,"BISCOITO XODO MAIZENA ERIKA 300g","BISCOITOS E BOLACHAS","BISCOITOS"
7898590171254,"BISNAGA AMARELO 0,25ML","BAZAR","PRODUTOS DO LAR"
7896825400476,"BISNAGA ROSELI 250G 4 QUEIJOS","INATIVO",""
7898411001371,"BISNAGA VERMELHO 0,25ML","BAZAR","PRODUTOS DO LAR"
7898590171247,"BISNAGA VERMELHO 0,25ML","BAZAR","PRODUTOS DO LAR"
510,"BISTECA PAULISTA kg","FRIGORIFICO","BOVINOS"
528,"BISTECA PRIMEIRA kg","FRIGORIFICO","BOVINOS"
534,"BISTECA SUINA kg","FRIGORIFICO","SUINOS"
7893000018761,"BISTECA SUINA kg","FRIGORIFICO","SUINOS"
7908093802378,"BLOCO ADESIVO 76X76MM BLISTER C/1 CX.240","BAZAR","MATERIAL ESCOLAR"
7908093802385,"BLOCO ADESIVO NEON 38X50MM BLISTER C/4 CX.240","BAZAR","MATERIAL ESCOLAR"
7898675501464,"BLOCO ANOTACOES BRW 70X70 BALAO COLOR","BAZAR","MATERIAL ESCOLAR"
7898948807057,"BLOCO ANOTACOES BRW 76X102 AM 100F","BAZAR","MATERIAL ESCOLAR"
7898947093284,"BLOCO BINGO INOVAPEL UN","BAZAR","MATERIAL ESCOLAR"
7898685640566,"BLOCO BINGO SIDGRAPH 100F C/15 4056","BAZAR","MATERIAL ESCOLAR"
17898685640563,"BLOCO BINGO SIDGRAPH 100F C/15 4056","BAZAR","MATERIAL ESCOLAR"
7897571960016,"BLOCO BINGO TAMOIO JORNAL 100F","BAZAR","MATERIAL ESCOLAR"
7897571990013,"BLOCO BINGO TAMOIO JORNAL 100F","BAZAR","MATERIAL ESCOLAR"
7891027151355,"BLOCO NOTA PROMISSORIA TILIBRA GD 50 FLS 214X93","BAZAR","MATERIAL ESCOLAR"
7891027155445,"BLOCO NOTA PROMISSORIA TILIBRA PQ 50 FLS","BAZAR","MATERIAL ESCOLAR"
7908214717581,"BLOCO NOTAS ADESIVAS AMARELO NO BLISTER","BAZAR","MATERIAL ESCOLAR"
7898969287449,"BLOCO P/ CX ACOPLADA TRIPLO NOVO FRESCOR 45G FLO","LIMPEZA","PURIFICADOR DE AR"
7898969287128,"BLOCO P/ CX ACOPLADA TRIPLO NOVO FRESCOR 45G LAV","LIMPEZA","PURIFICADOR DE AR"
7898969287142,"BLOCO P/ CX ACOPLADA TRIPLO NOVO FRESCOR 45G MAR","LIMPEZA","PURIFICADOR DE AR"
7898969287135,"BLOCO P/ CX ACOPLADA TRIPLO NOVO FRESCOR 45G PIN","LIMPEZA","PURIFICADOR DE AR"
7898685640177,"BLOCO RECIBO COMERCIAL S/C 50F 125X86 SIDGRAPH","BAZAR","MATERIAL ESCOLAR"
17898685640174,"BLOCO RECIBO COMERCIAL S/C 50F 125X86 SIDGRAPH","BAZAR","MATERIAL ESCOLAR"
7891027155452,"BLOCO RECIBO COMERCIAL SEM CANHOTO TILIBRA 50 FL","BAZAR","MATERIAL ESCOLAR"
7891027151553,"BLOCO VALE C/CANHOTO 50F TILIBRA 151556","BAZAR","MATERIAL ESCOLAR"
7891027152352,"BLOCO VALE S/CANHOTO 100F TILIBRA 152358","BAZAR","MATERIAL ESCOLAR"
23175,"BOBINA FUN ESTRELA P/ALI 34X45 06X500","USO/CONSUMO","ACERTAR"
7898195232329,"BOBINA FUNDO ESTRELA ROLLOPLAST C/6 MD","BAZAR","SACOLAS"
17896381900806,"BOBINA PIC FD ESTRELA 30X40 580 C/6 UNISOLD","USO/CONSUMO","BOBINAS"
17896381900813,"BOBINA PIC FD ESTRELA 34X45 490 C/6","USO/CONSUMO","BOBINAS"
7895131000486,"BOBINA PICOTADA SERRA 25X35","USO/CONSUMO","BOBINAS"
7895131000455,"BOBINA PICOTADA SERRA 30X40","USO/CONSUMO","BOBINAS"
7895131000516,"BOBINA PICOTADA SERRA 40X60","USO/CONSUMO","BOBINAS"
17898688400225,"BOBINA TERMICA AM 48G 79X40 C/30 DML THEGA","USO/CONSUMO","BOBINAS"
1000000030242,"BOBINA TERMICA AM 80X40 THERMOFLEXO","USO/CONSUMO","BOBINAS"
7897975001483,"BOBINA TERMICA BR 80X40 C/30 RIO BRANCO","USO/CONSUMO","BOBINAS"
17895110055244,"BOBINA TERMICA BR 80X40 JANDAIA","USO/CONSUMO","BOBINAS"
7898687950144,"BOBINA TERMICA BR 80X40 SILFER","USO/CONSUMO","BOBINAS"
7301419140893,"BOCAL BRANCO C/ RABICHO SOLLUMIX","BAZAR","PRODUTOS DO LAR"
7898972821241,"BODY SPLASH EKOPURE 200ML  MISTERY","PERFUMARIA","PERFUMES COLONIAS ETC"
7898972821258,"BODY SPLASH EKOPURE 200ML  SABAH","PERFUMARIA","PERFUMES COLONIAS ETC"
7898972821234,"BODY SPLASH EKOPURE 200ML  SEDUCTION","PERFUMARIA","PERFUMES COLONIAS ETC"
7898972821227,"BODY SPLASH EKOPURE 200ML  VANILLA","PERFUMARIA","PERFUMES COLONIAS ETC"
7898125111212,"BOLA ARTILHEIRO 8","BAZAR","PRODUTOS INFANTIL"
7898064950125,"BOLA BICO DE JACA ESPECIAL","BAZAR","PRODUTOS INFANTIL"
7898125111359,"BOLA BRASINHA 60PC","BAZAR","PRODUTOS INFANTIL"
7898125111205,"BOLA CAMISA 10","BAZAR","PRODUTOS INFANTIL"
7898125111090,"BOLA CONFETE","BAZAR","PRODUTOS INFANTIL"
7899110639735,"BOLA DE FUTEBOL 5","BAZAR","PRODUTOS INFANTIL"
7898426960724,"BOLA DE FUTEBOL SALAO N 3","BAZAR","PRODUTOS INFANTIL"
7898064950170,"BOLA MARMORIZADA 60G","BAZAR","PRODUTOS INFANTIL"
7898125111410,"BOLA MASTER BALL 8","BAZAR","PRODUTOS INFANTIL"
7898125111120,"BOLA SOCCER COR SORTIDA 8 - 80G CX.120","BAZAR","PRODUTOS INFANTIL"
7893485729374,"BOLACHA ARTESALI 250G ALHO","BISCOITOS E BOLACHAS","BOLACHAS"
7893485729350,"BOLACHA ARTESALI 250G AMANTEIGADO","BISCOITOS E BOLACHAS","BOLACHAS"
7893485729381,"BOLACHA ARTESALI 250G CEBOLA ROXA","BISCOITOS E BOLACHAS","BOLACHAS"
